objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
WISEA J171411.82+285421.0,258.5492594,28.9058565,0.09752958,1.4568865e-05,SPEC,False,,,,450.75607,0.06275339,Redshift,0.047370058,21.0331,0.0940791,20.2612,0.0335883,9.55872021043896e+42,8.282912487580941e+41,1.3582016103394282e+43,4.2018681759521175e+41,15.117,0.154,14.524,0.185,14.033,0.227,8.750443720744328e+43,1.2411976478911238e+43,7.116613626408415e+43,1.2126493826919012e+43,5.568462987857442e+43,1.1642636294725786e+43,13.474,0.023,13.354,0.074,9.876,0.052,7.661,0.159,2.767653117814452e+43,5.863131446097313e+41,1.2462565855671905e+43,8.494333040550169e+41,2.24352492879597e+43,1.074544383894539e+42,2.3819690505092916e+43,3.488376854264159e+42,4.653495149471135,0.6815010785876842,4.518005379366068,0.6009008409487645,,87583959424.50797,1855421343.7016811
WISEA J171543.62+291712.7,258.9317702,29.2868707,0.10745271,3.367331e-05,SPEC,False,,,,499.92175,0.14504318,Redshift,0.045438476,,,,,,,,,16.343,0.136,15.168,0.118,15.039,0.185,3.474742771321549e+43,4.3526299416200775e+42,4.832851180428693e+43,5.252614679913073e+42,2.7101185952524024e+43,4.617959944532289e+42,14.08,0.033,14.115,0.085,12.281,99.0,8.239,99.0,1.9475061405728988e+43,5.919471445650568e+41,7.603630875559989e+42,5.952921278214918e+41,3.011695854142008e+42,,1.7204234840035765e+43,,3.3610773977668207,,,,,61629941157.37022,1873250457.4843569
WISEA J171351.37+282720.6,258.464076,28.4557324,0.12376533,2.6185025e-05,SPEC,False,503.6447,118.8291,FP,582.01013,0.11278841,Redshift,0.03456777,,,,,,,,,15.561,0.124,14.991,0.082,14.392,0.154,9.599479431766563e+43,1.0963759329411204e+43,7.671144157522126e+43,5.793809228875827e+42,6.642569370299014e+43,9.422084470299462e+42,13.817,0.016,13.764,0.075,11.588,99.0,9.029,99.0,3.356395045247012e+43,4.946331503121382e+41,1.4219234445037642e+43,9.822626486797097e+41,7.723933724891291e+42,,1.1260901750676694e+43,,2.1999677814554626,,,,,106215033077.43709,1565294779.4687917
WISEA J171541.06+284422.7,258.9211044,28.739658,0.09563876,1.3093782e-05,SPEC,False,,,,441.45447,0.056399677,Redshift,0.04077855,21.081,99.0,20.6362,0.201806,8.356350581184775e+42,,8.732914489537325e+42,1.6232425531981375e+42,15.725,0.101,15.436,0.211,14.825,0.133,4.770638216145343e+43,4.438007458994058e+42,2.937837840996743e+43,5.709531139603493e+42,2.5698563178909024e+43,3.148115254287096e+42,13.965,0.047,13.814,0.082,10.829,0.178,8.278,99.0,1.6868504016492572e+43,7.302381853211237e+41,7.81863310044166e+42,5.905202722646309e+41,8.942938081843005e+42,1.4661903449131312e+42,1.2940539587405227e+43,,2.5281074994930766,,2.594321191267647,,,53381341824.34358,2310880333.294695
WISEA J171651.63+301052.4,259.2151289,30.1812286,0.09155427,1.8439576e-05,SPEC,False,,,,421.43478,0.07942595,Redshift,0.038960133,23.1817,99.0,22.4138,0.169347,1.0854278663601215e+42,,1.5250062737440602e+42,2.3786978252538146e+41,15.22,0.144,14.727,0.259,14.016,0.199,6.913130337367735e+43,9.169113333894018e+42,5.139826644450325e+43,1.2261352754683382e+43,4.931117296997117e+43,9.038337063536281e+42,13.9,0.022,13.878,0.068,10.895,0.167,8.436,99.0,1.6316293808298504e+43,3.3062398210128325e+41,6.716131192130976e+42,4.206474000409718e+41,7.668862258982629e+42,1.17960752279012e+42,1.0195798237056886e+43,,1.9918855633739685,,1.8010210689762043,,,51633841165.501595,1046278424.3711495
WISEA J171509.71+292423.8,258.7904641,29.4066149,0.15971515,3.1623076e-05,SPEC,False,,,,768.3386,0.13621207,Redshift,0.04857507,,,,,,,,,15.226,0.16,14.455,0.161,14.034,0.216,2.3016729168986546e+44,3.3919834732046195e+43,2.2046513523545127e+44,3.26930889407869e+43,1.6170550748267311e+44,3.217130441556537e+43,13.039,0.016,13.023,0.029,11.582,0.268,8.729,99.0,1.2006859725271626e+44,1.7694551805183966e+42,4.912430067370299e+43,1.3121530283871266e+42,1.3544993914236742e+43,3.3435185348961224e+42,2.5880434720149613e+43,,5.0560890961480105,,,,,379963915356.697,5599541710.501255
WISEA J171604.99+294045.3,259.0207931,29.6792662,0.090074964,1.5396845e-05,SPEC,False,,,,414.20895,0.0663198,Redshift,0.045486625,21.5083,0.103265,20.8264,0.0386717,5.138571623048474e+42,4.887488404798053e+41,6.709180269492932e+42,2.389752034991782e+41,14.679,0.108,14.497,0.19,13.551,0.15,1.1045199788455144e+44,1.0987212381843283e+43,6.155283343649336e+43,1.0771887626621569e+43,7.325375949015347e+43,1.0120717532280665e+43,12.837,0.013,12.888,0.026,10.499,0.11,8.954,99.0,4.2006600026181653e+43,5.02980371297883e+41,1.61606463571813e+43,3.8701005114725705e+41,1.0672040692315457e+43,1.0812604049750442e+42,6.11323296467689e+42,,1.1943018295148915,,1.2782219152193577,,,132932278563.86598,1591710035.7527943
WISEA J171540.10+290329.9,258.9171058,29.0583107,0.06370683,1.0681498e-05,SPEC,False,,,,287.65115,0.04600909,Redshift,0.05405808,20.4261,0.0510963,19.7917,0.019879,7.15270006585413e+42,3.366275197682281e+41,9.008549790907273e+42,1.6494513565749428e+41,14.715,0.095,14.186,0.122,13.894,0.177,5.186233410895162e+43,4.538013968229281e+42,3.9689549290471146e+43,4.45991068479084e+42,2.582932029773536e+43,4.2109140199357614e+42,13.66,0.032,13.629,0.058,10.293,0.12,8.588,99.0,9.50805014863547e+42,2.8024098034511883e+41,3.94300034294898e+42,2.106420001139753e+41,6.224748100437634e+42,6.8800746453746966e+41,4.131032679580027e+42,,0.8070524901497839,,1.0264308397723831,,,30088766293.15022,886838545.3959457
WISEA J171458.60+293350.8,258.74415,29.564245,0.1062612,1.8298473e-05,SPEC,False,368.8369,87.0228,FP,493.98727,0.07881817,Redshift,0.04530662,22.3079,99.0,21.9135,0.134661,3.4947734987628344e+42,,3.5008636818937945e+42,4.342173751265608e+41,13.805,0.064,12.977,0.061,12.799,0.102,3.5132363097488336e+44,2.070987528026946e+43,3.549802068414574e+44,1.9944545300494357e+43,2.082559849392086e+44,1.9565357701897486e+43,12.362,0.011,12.283,0.02,11.524,0.309,8.849,99.0,9.253283459943832e+43,9.375159495670357e+41,4.0127430398591547e+43,7.391991925640683e+41,5.905217016134709e+42,1.6806778566373095e+42,9.577704282479986e+42,,1.8711326417973404,,1.8012403075663612,,,292825425947.5896,2966822625.212138
WISEA J171504.78+291004.3,258.7699343,29.1678689,0.122163,1.3e-05,SPEC,False,,,,573.87787,0.05599572,Redshift,0.046850692,21.1245,0.0974917,20.4411,0.0354239,1.4188363044556995e+43,1.2740606366986001e+42,1.8573496999969882e+43,6.0601067443376335e+41,15.99,0.094,15.156,99.0,14.871,99.0,6.344783901966753e+43,5.49331844778521e+42,6.443535796368264e+43,,4.170794772589723e+43,,14.045,0.025,14.301,0.128,11.131,0.196,8.839,99.0,2.651100333755877e+43,6.104587312404052e+41,8.443726483373022e+42,9.954840984906508e+41,1.1446601469453874e+43,2.0664398380102268e+42,1.304626509795641e+43,,2.5487623921509006,,2.870274374981848,,,83895580182.148,1931831427.9759657
WISEA J171544.38+282835.0,258.9349265,28.476408,0.10754087,1.7669745e-05,SPEC,False,405.974,95.7848,FP,500.36115,0.076110005,Redshift,0.04550499,,,,,,,,,13.906,0.078,13.238,0.089,12.587,0.092,3.284791358037998e+44,2.359894546548555e+43,2.8640439435381926e+44,2.3477934101318595e+43,2.5975298233102984e+44,2.2010937427318944e+43,12.494,0.01,12.357,0.021,11.013,0.193,8.544,99.0,8.407115898100757e+43,7.743498116284507e+41,3.845809974085125e+43,7.438703858646085e+41,9.700092257726094e+42,1.7243417057272878e+42,1.3013666421815935e+43,,2.542393804730907,,,,,266047971458.8847,2450474087.431806
WISEA J171709.16+295032.9,259.2882038,29.8424845,0.088761054,1.8177208e-05,SPEC,False,332.2796,78.3975,FP,407.8021,0.07829584,Redshift,0.051291328,,,,,,,,,13.572,0.074,13.045,0.098,12.254,0.088,2.980711222895028e+44,2.0316168138305092e+43,2.2786782005147404e+44,2.056833878019021e+43,2.34906722481574e+44,1.9040058140136232e+43,12.355,0.009,12.342,0.028,11.272,0.276,8.148,99.0,6.353874772878694e+43,5.2670964640248455e+41,2.5920300322592714e+43,6.684797206622552e+41,5.077263298388657e+42,1.2907106824329749e+42,1.2450731551125205e+43,,2.4324169479926816,,,,,201071986483.50296,1666802678.4888752
WISEA J171645.95+294958.3,259.1914585,29.8328783,0.10793971,2.0666153e-05,SPEC,False,,,,502.34973,0.089016624,Redshift,0.04645476,22.8395,0.228135,23.3113,0.225824,2.2337595988021265e+42,4.69373430544114e+41,1.0087030509851598e+42,2.098087613530477e+41,15.719,0.143,14.685,0.212,14.103,0.242,6.23823580667301e+43,8.216521971855427e+42,7.617577170173194e+43,1.4874517178836764e+43,6.482429661451531e+43,1.444918288953028e+43,14.134,0.034,14.546,0.158,12.421,99.0,8.964,99.0,1.8714076912005848e+43,5.86053781362269e+41,5.1628093720476184e+42,7.513345127540555e+41,2.6732623132438296e+42,,8.909535721014965e+42,,1.7405969759732285,,1.630619927066925,,,59221762379.765335,1854600573.931231
WISEA J171558.33+294918.9,258.9930518,29.8219207,0.089534685,2.0236423e-05,SPEC,False,369.2031,87.1092,FP,411.57315,0.087165624,Redshift,0.03810938,,,,,,,,,15.155,0.17,14.48,0.193,13.728,0.181,6.995705477339322e+43,1.0953946791035238e+43,6.151908872345943e+43,1.0935970673518219e+43,6.130006158118312e+43,1.0219499169293944e+43,13.754,0.029,13.818,0.078,12.154,99.0,8.957,99.0,1.7798658155075743e+43,4.754177535847915e+41,6.768702634637128e+42,4.8628420730143556e+41,2.2937522106205493e+42,,6.017904447965234e+42,,1.1756781286725517,,,,,56324867579.353615,1504486561.9771883
WISEA J171430.10+291213.1,258.6254458,29.2036435,0.081259236,2.1980803e-05,SPEC,False,,,,371.42255,0.0946793,Redshift,0.040026635,22.357,99.0,22.2662,0.15966,1.8162351470977738e+42,,1.369056126188225e+42,2.01329538848041e+41,15.448,0.083,14.791,0.058,14.734,0.11,4.356090059704634e+43,3.3301596792686243e+42,3.7656492555862773e+43,2.0116758189935556e+42,1.977738944049348e+43,2.0037881109728368e+42,13.751,0.022,14.452,0.11,13.733,99.0,8.91,99.0,1.454057320436467e+43,2.9464182659598824e+41,3.0750636855147275e+42,3.1155660931004405e+41,4.363445235583302e+41,,5.1180975060660906e+42,,0.9998888068636541,,0.9602730424997131,,,46014472165.71098,932410843.6581906
WISEA J171409.74+285750.2,258.5406098,28.9639633,0.12630314,1.5225833e-05,SPEC,False,,,,594.9208,0.06558319,Redshift,0.046105225,22.3224,0.256346,21.4446,0.0804428,5.0311094917614597e+42,1.187901497879827e+42,7.872153822766042e+42,5.8327166708752575e+41,15.472,0.073,14.835,0.057,14.674,0.135,1.0981304320266154e+44,7.383578680939829e+42,9.303636627388504e+43,4.884473301646144e+42,5.372727967352748e+43,6.680650699011191e+42,13.821,0.034,13.492,0.066,10.432,0.109,9.0,0.512,3.501434158538234e+43,1.096516303315799e+42,1.911491293785758e+43,1.1620006253538763e+42,2.3417435697053705e+43,2.351018036118852e+42,1.208807112458142e+43,5.700554491429754e+42,2.3615663827653206,1.1136795698286834,2.300773812554137,0.9815472580546598,,110804878434.75423,3469988301.632275
WISEA J171603.77+293653.0,259.0157492,29.614748,0.13810377,2.401484e-05,SPEC,False,,,,655.4429,0.103440635,Redshift,0.046362445,,,,,,,,,15.702,0.13,14.967,0.155,14.539,0.114,1.0786704762812766e+44,1.2915828777116172e+43,1.000128821018063e+44,1.42783421622711e+43,7.385535254951208e+43,7.754913279720638e+42,14.385,0.039,14.381,0.117,11.97,99.0,9.046,99.0,2.528236542266778e+43,9.081810451604247e+41,1.0231472613306e+43,1.102590316476093e+42,6.894398565737394e+42,,1.4064095242197012e+43,,2.747609125201292,,,,,80007485514.77145,2873990649.2418504
WISEA J171702.23+295828.4,259.2593123,29.9745789,0.088689655,2.7051254e-05,SPEC,False,,,,407.45422,0.11651958,Redshift,0.042346716,,,,,,,,,15.903,0.15,14.944,0.171,14.744,0.117,3.4536007232298165e+43,4.771484720861472e+42,3.940315377037978e+43,6.206078159953691e+42,2.3600012380979287e+43,2.5432452631368032e+42,14.859,0.083,15.204,0.302,12.145,99.0,9.116,99.0,6.309386052336741e+42,4.823422749892785e+41,1.8518387808109296e+42,5.151102647713704e+41,2.267249462919924e+42,,5.0951272907048526e+42,,0.9954012680460119,,,,,19966411558.02766,1526399604.3964508
WISEA J171720.31+293800.6,259.3346565,29.6335244,0.107017145,6.358229e-06,SPEC,False,,,,497.75137,0.027387202,Redshift,0.03778667,20.8083,0.0750592,20.0468,0.0263175,1.3358758644622532e+43,9.23549531282177e+41,1.8638760220475526e+43,4.518057674826734e+41,15.946,0.125,15.463,0.129,14.949,0.246,4.936934698059142e+43,5.684045732596083e+42,3.6381072627831336e+43,4.322701749734072e+42,2.9116990981325037e+43,6.597383557919775e+42,13.684,0.026,13.652,0.056,10.301,0.072,8.693,0.436,2.776468438635885e+43,6.648998010606213e+41,1.1535015775999576e+43,5.949717818543427e+41,1.848717797541454e+43,1.2260079440879939e+42,1.1224646284120602e+43,4.50764097543976e+42,2.1928847911149916,0.8806279582130295,2.520400364891444,0.7761090425742777,,87862925273.28749,2104113294.495637
WISEA J171540.90+282537.0,258.9204563,28.4269631,0.08201982,1.38280175e-05,SPEC,False,,,,375.09534,0.059562292,Redshift,0.047816597,,,,,,,,,14.776,0.111,14.302,0.154,13.597,0.149,8.298028823748176e+43,8.483753862359627e+42,6.047335326303483e+43,8.577780662936165e+42,5.762325695836567e+43,7.908138239562551e+42,13.352,0.012,13.391,0.041,10.732,0.121,8.133,99.0,2.144603910621216e+43,2.3703827961685958e+41,8.341272226891241e+42,3.149968944232921e+41,7.062211877639452e+42,7.870753111376257e+41,1.0679255426579157e+43,,2.0863353920120784,,,,,67867212361.430885,750121138.0280366
WISEA J171603.38+295919.8,259.0140972,29.9888503,0.10926913,1.6605625e-05,SPEC,False,291.1029,68.6823,FP,508.98483,0.07152646,Redshift,0.040507462,22.2392,99.0,21.7511,0.222517,3.8150964833351227e+42,,4.148221038256755e+42,8.501884358672988e+41,14.909,0.135,14.497,0.25,13.9,0.222,1.3443934697822588e+44,1.671669120653785e+43,9.272796945226868e+43,2.1352115071854274e+43,8.007721050132932e+43,1.6373896614818873e+43,13.587,0.023,13.489,0.036,11.755,99.0,9.085,99.0,3.17609327664056e+43,6.7283915653291825e+41,1.4020177143429722e+43,4.648856327374041e+41,5.0665510652031805e+42,,8.18063436444649e+42,,1.59819634627113,,1.575189175917613,,,100509280906.34683,2129237837.129488
WISEA J171422.13+290444.2,258.5922425,29.0789553,0.10534327,2.5020037e-05,SPEC,False,483.8793,114.1657,FP,489.42108,0.10777038,Redshift,0.04161945,,,,,,,,,15.339,0.189,14.648,0.201,13.869,0.191,8.372276418462771e+43,1.4574562875355676e+43,7.464348265297447e+43,1.3819049861074302e+43,7.621119258830051e+43,1.3407328687620918e+43,13.753,0.029,13.862,0.084,11.996,99.0,8.688,99.0,2.520792404099644e+43,6.733257482880773e+41,9.195401662382737e+42,7.11443020761657e+41,3.752249268650109e+42,,1.0903222643532177e+43,,2.130090383602275,,,,,79771911522.14062,2130777684.455941
WISEA J171547.19+284253.1,258.9466648,28.7147596,0.0965808,2.0321526e-05,SPEC,False,,,,446.086,0.08753219,Redshift,0.039116193,,,,,,,,,14.493,0.093,13.69,0.092,13.229,0.117,1.5132190714836807e+44,1.2962087328367367e+43,1.4967752009230482e+44,1.2683367222774136e+43,1.1406266053374007e+44,1.229191379652349e+43,13.099,0.022,12.949,0.027,11.375,0.276,8.46,99.0,3.823051215386442e+43,7.74680987004568e+41,1.7705321595393664e+43,4.4030915422928756e+41,5.5221825074686e+42,1.4038153798283517e+42,1.117375754845584e+43,,2.182942995921303,,,,,120982633398.30511,2451522110.773949
WISEA J171628.97+290611.1,259.120741,29.1030925,0.11041152,6.2063646e-06,SPEC,False,,,,514.6948,0.026733065,Redshift,0.05817754,20.6665,0.269997,19.7945,0.104935,1.8917859734512195e+43,4.7045822260209425e+42,2.97653009596103e+43,2.876874003598412e+42,14.847,0.111,14.067,0.11,13.725,0.152,1.4748852176761551e+44,1.5078959470996978e+43,1.4206181050490918e+44,1.4393292997748897e+43,9.675029728569486e+43,1.3545219014264582e+43,13.139,0.012,12.981,0.031,9.0,0.032,7.417,0.126,4.922499845910253e+43,5.440729666838808e+41,2.2941520491829347e+43,6.5504935934793805e+41,6.558072928503818e+43,1.9329310393360295e+42,3.889298861483213e+43,4.5136930901917206e+42,7.598265553822375,0.8818103197821804,7.523352076722446,0.8034507240349772,,155775311579.4384,1721749894.569243
WISEA J171715.58+300426.3,259.3149451,30.0739874,0.091505975,2.0142845e-05,SPEC,False,,,,421.19867,0.08676255,Redshift,0.038669698,22.2482,0.21026,21.6218,0.0953484,2.5561367284969554e+42,4.95029308783702e+41,3.151666369531116e+42,2.7678579126951325e+41,15.975,0.141,15.138,0.162,15.208,0.18,3.4442372006321225e+43,4.4730352395666046e+42,3.51562864254773e+43,5.24575641602648e+42,1.6429263788557305e+43,2.723834904738712e+42,14.277,0.033,14.466,0.108,12.188,99.0,8.738,99.0,1.151625133799385e+43,3.500380610400742e+41,3.9031632716311717e+42,3.882671352396884e+41,2.3282972587921734e+42,,7.711361882247255e+42,,1.506517689941506,,1.438857382709394,,,36443833348.0818,1107715383.0382094
WISEA J171536.63+285755.1,258.902662,28.9653224,0.12184658,2.5423438e-05,SPEC,False,,,,572.2737,0.10950798,Redshift,0.059573695,20.9797,99.0,20.5498,0.187793,1.7708094199201952e+43,,1.8565932903890748e+43,3.2113403068132044e+42,,,,,,,,,,,,,14.538,0.055,14.169,0.066,11.031,0.159,8.534,99.0,1.678050035225385e+43,8.500759411879118e+41,9.497465957245941e+42,5.7735348583771105e+41,1.248858039220929e+43,1.8289437501592088e+42,1.7186769144822654e+43,,3.3576652405879113,,3.737756476827244,,,52661487514.31243,2667754990.8141975
WISEA J171400.11+283907.7,258.5004859,28.6521491,0.10048909,1.1059188e-05,SPEC,False,,,,465.35797,0.04763594,Redshift,0.04208148,21.1097,0.0958114,20.6326,0.0430596,9.130868575612313e+42,8.057854103401807e+41,9.84203145331138e+42,3.903416395399224e+41,,,,,,,,,,,,,14.855,0.083,15.19,99.0,11.959,0.478,8.951,99.0,8.260048231439642e+42,6.314671905951883e+41,2.446842432083519e+42,,3.5100289607186703e+42,1.5453566003394225e+42,7.736933486672902e+42,,1.5115134449087464,,1.7338572608736298,,,26139393137.46722,1998313894.2885704
